58.755,9.5849,1.6601,29.6
58.699,9.6303,1.671,29.7
58.642,9.6759,1.6819,29.8
58.585,9.7216,1.6929,29.9
58.529,9.7675,1.704,30
58.471,9.8136,1.7151,30.1
58.414,9.8598,1.7262,30.2
58.356,9.9062,1.7374,30.3
58.299,9.9528,1.7487,30.4
58.241,9.9995,1.76,30.5
58.182,10.046,1.7714,30.6
58.124,10.093,1.7828,30.7
58.065,10.141,1.7942,30.8
58.006,10.188,1.8058,30.9
57.947,10.235,1.8173,31
57.888,10.283,1.829,31.1
57.828,10.331,1.8407,31.2
57.769,10.379,1.8524,31.3
57.709,10.427,1.8642,31.4
57.648,10.475,1.876,31.5
57.588,10.524,1.8879,31.6
57.527,10.573,1.8999,31.7
57.467,10.621,1.9119,31.8
57.406,10.67,1.924,31.9
57.344,10.72,1.9361,32
57.283,10.769,1.9483,32.1
57.221,10.818,1.9605,32.2
57.159,10.868,1.9728,32.3
57.097,10.918,1.9852,32.4
57.035,10.968,1.9976,32.5
56.972,11.018,2.01,32.6
56.91,11.068,2.0226,32.7
56.847,11.118,2.0351,32.8
56.783,11.169,2.0478,32.9
56.72,11.22,2.0605,33
56.656,11.271,2.0732,33.1
56.592,11.322,2.086,33.2
56.528,11.373,2.0989,33.3
56.464,11.424,2.1118,33.4
56.4,11.476,2.1248,33.5
56.335,11.527,2.1378,33.6
56.27,11.579,2.1509,33.7
56.205,11.631,2.1641,33.8
56.139,11.683,2.1773,33.9
56.074,11.736,2.1906,34
56.008,11.788,2.2039,34.1
55.942,11.841,2.2173,34.2
55.876,11.894,2.2308,34.3
55.809,11.946,2.2443,34.4
55.743,12,2.2579,34.5
55.676,12.053,2.2715,34.6
55.609,12.106,2.2852,34.7
55.541,12.16,2.299,34.8
55.474,12.213,2.3128,34.9
55.406,12.267,2.3266,35
55.338,12.321,2.3406,35.1
55.27,12.376,2.3546,35.2
55.201,12.43,2.3687,35.3
55.133,12.484,2.3828,35.4
55.064,12.539,2.397,35.5
54.995,12.594,2.4112,35.6
54.926,12.649,2.4255,35.7
54.856,12.704,2.4399,35.8
54.787,12.759,2.4543,35.9
54.717,12.815,2.4688,36
54.646,12.87,2.4834,36.1
54.576,12.926,2.498,36.2
54.506,12.982,2.5127,36.3
54.435,13.038,2.5275,36.4
54.364,13.094,2.5423,36.5
54.293,13.15,2.5572,36.6
54.221,13.207,2.5721,36.7
54.15,13.263,2.5871,36.8
54.078,13.32,2.6022,36.9
54.006,13.377,2.6173,37
53.934,13.434,2.6325,37.1
53.861,13.491,2.6478,37.2
53.788,13.548,2.6631,37.3
53.716,13.606,2.6785,37.4
53.643,13.663,2.694,37.5
53.569,13.721,2.7095,37.6
53.496,13.779,2.7251,37.7
53.422,13.837,2.7407,37.8
53.348,13.895,2.7565,37.9
53.274,13.954,2.7723,38
53.2,14.012,2.7881,38.1
53.125,14.071,2.804,38.2
53.05,14.13,2.82,38.3
52.975,14.189,2.8361,38.4
52.9,14.248,2.8522,38.5
52.825,14.307,2.8684,38.6
52.749,14.366,2.8847,38.7
52.673,14.426,2.901,38.8
52.598,14.485,2.9174,38.9
52.521,14.545,2.9338,39
52.445,14.605,2.9504,39.1
52.368,14.665,2.967,39.2
52.292,14.725,2.9836,39.3
52.215,14.785,3.0004,39.4
52.137,14.845,3.0172,39.5
52.06,14.906,3.034,39.6
51.982,14.967,3.051,39.7
51.905,15.027,3.068,39.8
51.827,15.088,3.0851,39.9
51.748,15.149,3.1022,40
51.67,15.211,3.1194,40.1
51.591,15.272,3.1367,40.2
51.513,15.333,3.1541,40.3
51.434,15.395,3.1715,40.4
51.354,15.457,3.189,40.5
51.275,15.518,3.2065,40.6
51.195,15.58,3.2242,40.7
51.116,15.642,3.2419,40.8
51.036,15.705,3.2597,40.9
50.956,15.767,3.2775,41
50.875,15.829,3.2954,41.1
50.795,15.892,3.3134,41.2
50.714,15.955,3.3315,41.3
50.633,16.017,3.3496,41.4
50.552,16.08,3.3678,41.5
50.471,16.143,3.3861,41.6
50.389,16.206,3.4044,41.7
50.308,16.27,3.4228,41.8
50.226,16.333,3.4413,41.9
50.144,16.396,3.4599,42
50.061,16.46,3.4785,42.1
49.979,16.524,3.4972,42.2
49.896,16.588,3.516,42.3
49.814,16.651,3.5348,42.4
49.731,16.715,3.5538,42.5
49.648,16.78,3.5728,42.6
49.564,16.844,3.5918,42.7
49.481,16.908,3.611,42.8
49.397,16.973,3.6302,42.9
49.313,17.037,3.6495,43
49.229,17.102,3.6688,43.1
49.145,17.167,3.6883,43.2
49.061,17.231,3.7078,43.3
48.976,17.296,3.7273,43.4
48.891,17.362,3.747,43.5
48.807,17.427,3.7667,43.6
48.722,17.492,3.7865,43.7
48.636,17.557,3.8064,43.8
48.551,17.623,3.8264,43.9
48.465,17.688,3.8464,44
48.38,17.754,3.8665,44.1
48.294,17.82,3.8867,44.2
48.208,17.885,3.9069,44.3
48.121,17.951,3.9272,44.4
48.035,18.017,3.9476,44.5
47.949,18.083,3.9681,44.6
47.862,18.149,3.9887,44.7
47.775,18.216,4.0093,44.8
47.688,18.282,4.03,44.9
47.601,18.348,4.0508,45
47.513,18.415,4.0716,45.1
47.426,18.482,4.0925,45.2
47.338,18.548,4.1135,45.3
47.25,18.615,4.1346,45.4
47.163,18.682,4.1558,45.5
47.074,18.749,4.177,45.6
46.986,18.816,4.1983,45.7
46.898,18.883,4.2197,45.8
46.809,18.95,4.2411,45.9
46.72,19.017,4.2627,46
46.632,19.084,4.2843,46.1
46.543,19.151,4.306,46.2
46.454,19.219,4.3277,46.3
46.364,19.286,4.3496,46.4
46.275,19.354,4.3715,46.5
46.185,19.421,4.3935,46.6
46.096,19.489,4.4156,46.7
46.006,19.557,4.4377,46.8
45.916,19.624,4.4599,46.9
45.826,19.692,4.4822,47
45.735,19.76,4.5046,47.1
45.645,19.828,4.5271,47.2
45.555,19.896,4.5496,47.3
45.464,19.964,4.5722,47.4
45.373,20.032,4.5949,47.5
45.282,20.1,4.6176,47.6
45.191,20.168,4.6405,47.7
45.1,20.237,4.6634,47.8
45.009,20.305,4.6864,47.9
44.917,20.373,4.7095,48
44.826,20.441,4.7326,48.1
44.734,20.51,4.7559,48.2
44.643,20.578,4.7792,48.3
44.551,20.647,4.8025,48.4
44.459,20.715,4.826,48.5
44.367,20.784,4.8495,48.6
44.274,20.852,4.8732,48.7
44.182,20.921,4.8969,48.8
44.09,20.99,4.9206,48.9
43.997,21.058,4.9445,49
43.904,21.127,4.9684,49.1
43.812,21.196,4.9924,49.2
43.719,21.265,5.0165,49.3
43.626,21.333,5.0407,49.4
43.533,21.402,5.0649,49.5
43.44,21.471,5.0892,49.6
43.346,21.54,5.1136,49.7
43.253,21.609,5.1381,49.8
43.16,21.678,5.1627,49.9
43.066,21.747,5.1873,50
42.972,21.816,5.212,50.1
42.879,21.885,5.2368,50.2
42.785,21.954,5.2617,50.3
42.691,22.023,5.2866,50.4
42.597,22.092,5.3117,50.5
42.503,22.161,5.3368,50.6
42.408,22.23,5.3619,50.7
42.314,22.299,5.3872,50.8
42.22,22.368,5.4125,50.9
42.125,22.437,5.438,51
42.031,22.506,5.4635,51.1
41.936,22.575,5.489,51.2
41.842,22.644,5.5147,51.3
41.747,22.713,5.5404,51.4
41.652,22.782,5.5662,51.5
41.557,22.851,5.5921,51.6
41.462,22.92,5.6181,51.7
41.367,22.989,5.6441,51.8
41.272,23.058,5.6702,51.9
41.177,23.127,5.6964,52
41.082,23.196,5.7227,52.1
40.986,23.265,5.7491,52.2
40.891,23.333,5.7755,52.3
40.796,23.402,5.802,52.4
40.7,23.471,5.8286,52.5
40.605,23.54,5.8553,52.6
40.509,23.609,5.8821,52.7
40.413,23.678,5.9089,52.8
40.318,23.746,5.9358,52.9
40.222,23.815,5.9628,53
40.126,23.884,5.9898,53.1
40.03,23.953,6.017,53.2
39.934,24.021,6.0442,53.3
39.839,24.09,6.0715,53.4
39.743,24.159,6.0989,53.5
39.647,24.227,6.1263,53.6
39.551,24.296,6.1539,53.7
39.454,24.364,6.1815,53.8
39.358,24.433,6.2091,53.9
39.262,24.501,6.2369,54
39.166,24.569,6.2648,54.1
39.07,24.638,6.2927,54.2
38.973,24.706,6.3207,54.3
38.877,24.774,6.3487,54.4
38.781,24.842,6.3769,54.5
38.685,24.91,6.4051,54.6
38.588,24.978,6.4334,54.7
38.492,25.046,6.4618,54.8
38.395,25.114,6.4903,54.9
38.299,25.182,6.5188,55
38.202,25.25,6.5474,55.1
38.106,25.318,6.5761,55.2
38.01,25.386,6.6049,55.3
37.913,25.453,6.6337,55.4
37.817,25.521,6.6627,55.5
37.72,25.588,6.6917,55.6
37.624,25.656,6.7207,55.7
37.527,25.723,6.7499,55.8
37.43,25.79,6.7791,55.9
37.334,25.858,6.8084,56
37.237,25.925,6.8378,56.1
37.141,25.992,6.8673,56.2
37.044,26.059,6.8968,56.3
36.948,26.126,6.9264,56.4
36.851,26.193,6.9561,56.5
36.755,26.259,6.9859,56.6
36.658,26.326,7.0157,56.7
36.562,26.393,7.0456,56.8
36.465,26.459,7.0756,56.9
36.369,26.526,7.1057,57
36.272,26.592,7.1358,57.1
36.176,26.658,7.1661,57.2
36.079,26.724,7.1964,57.3
35.983,26.79,7.2267,57.4
35.887,26.856,7.2572,57.5
35.79,26.922,7.2877,57.6
35.694,26.988,7.3183,57.7
35.597,27.054,7.3489,57.8
35.501,27.119,7.3797,57.9
35.405,27.185,7.4105,58
35.309,27.25,7.4414,58.1
35.212,27.315,7.4724,58.2
35.116,27.38,7.5034,58.3
35.02,27.445,7.5345,58.4
34.924,27.51,7.5657,58.5
34.828,27.575,7.597,58.6
34.732,27.64,7.6283,58.7
34.636,27.704,7.6597,58.8
34.54,27.769,7.6912,58.9
34.444,27.833,7.7228,59
34.348,27.897,7.7544,59.1
34.252,27.962,7.7861,59.2
34.157,28.026,7.8179,59.3
34.061,28.089,7.8497,59.4
33.965,28.153,7.8816,59.5
33.87,28.217,7.9136,59.6
33.774,28.28,7.9457,59.7
33.678,28.344,7.9778,59.8
33.583,28.407,8.01,59.9
33.488,28.47,8.0423,60
33.392,28.533,8.0747,60.1
33.297,28.596,8.1071,60.2
33.202,28.659,8.1396,60.3
33.107,28.721,8.1721,60.4
33.012,28.784,8.2048,60.5
32.916,28.846,8.2375,60.6
32.822,28.908,8.2703,60.7
32.727,28.97,8.3031,60.8
32.632,29.032,8.336,60.9
32.537,29.094,8.369,61
32.442,29.155,8.4021,61.1
32.348,29.217,8.4352,61.2
32.253,29.278,8.4684,61.3
32.159,29.339,8.5017,61.4
32.065,29.4,8.535,61.5
31.97,29.461,8.5684,61.6
31.876,29.522,8.6019,61.7
31.782,29.583,8.6355,61.8
31.688,29.643,8.6691,61.9
31.594,29.703,8.7028,62
31.5,29.763,8.7365,62.1
31.406,29.823,8.7703,62.2
31.313,29.883,8.8042,62.3
31.219,29.943,8.8382,62.4
31.126,30.002,8.8722,62.5
31.032,30.061,8.9063,62.6
30.939,30.12,8.9405,62.7
30.846,30.179,8.9747,62.8
30.753,30.238,9.009,62.9
30.66,30.297,9.0434,63
30.567,30.355,9.0778,63.1
30.474,30.414,9.1123,63.2
30.381,30.472,9.1468,63.3
30.289,30.53,9.1815,63.4
30.196,30.587,9.2162,63.5
30.104,30.645,9.2509,63.6
30.012,30.702,9.2857,63.7
29.92,30.76,9.3206,63.8
29.828,30.817,9.3556,63.9
29.736,30.874,9.3906,64
29.644,30.93,9.4257,64.1
29.552,30.987,9.4608,64.2
29.461,31.043,9.4961,64.3
29.369,31.1,9.5313,64.4
29.278,31.156,9.5667,64.5
29.187,31.211,9.6021,64.6
29.095,31.267,9.6375,64.7
29.005,31.322,9.6731,64.8
28.914,31.378,9.7087,64.9
28.823,31.433,9.7443,65
28.732,31.488,9.78,65.1
28.642,31.542,9.8158,65.2
28.552,31.597,9.8517,65.3
28.461,31.651,9.8876,65.4
28.371,31.705,9.9235,65.5
28.281,31.759,9.9596,65.6
28.191,31.813,9.9957,65.7
28.102,31.866,10.032,65.8
28.012,31.92,10.068,65.9
27.923,31.973,10.104,66
27.834,32.026,10.141,66.1
27.744,32.079,10.177,66.2
27.655,32.131,10.213,66.3
27.567,32.183,10.25,66.4
27.478,32.236,10.287,66.5
27.389,32.288,10.323,66.6
27.301,32.339,10.36,66.7
27.213,32.391,10.397,66.8
27.124,32.442,10.433,66.9
27.036,32.493,10.47,67
26.949,32.544,10.507,67.1
26.861,32.595,10.544,67.2
26.773,32.645,10.581,67.3
26.686,32.696,10.618,67.4
26.599,32.746,10.655,67.5
26.512,32.796,10.693,67.6
26.425,32.845,10.73,67.7
26.338,32.895,10.767,67.8
26.251,32.944,10.805,67.9
26.165,32.993,10.842,68
26.078,33.042,10.88,68.1
25.992,33.091,10.917,68.2
25.906,33.139,10.955,68.3
25.82,33.187,10.992,68.4
25.735,33.235,11.03,68.5
25.649,33.283,11.068,68.6
25.564,33.331,11.106,68.7
25.479,33.378,11.144,68.8
25.393,33.425,11.182,68.9
25.309,33.472,11.22,69
25.224,33.519,11.258,69.1
25.139,33.565,11.296,69.2
25.055,33.611,11.334,69.3
24.971,33.657,11.372,69.4
24.887,33.703,11.41,69.5
24.803,33.749,11.449,69.6
24.719,33.794,11.487,69.7
24.636,33.839,11.525,69.8
24.552,33.884,11.564,69.9
24.469,33.929,11.602,70
24.386,33.973,11.641,70.1
24.303,34.017,11.679,70.2
24.22,34.061,11.718,70.3
24.138,34.105,11.757,70.4
24.056,34.149,11.796,70.5
23.974,34.192,11.834,70.6
23.892,34.235,11.873,70.7
23.81,34.278,11.912,70.8
23.728,34.321,11.951,70.9
23.647,34.363,11.99,71
23.565,34.405,12.029,71.1
23.484,34.447,12.068,71.2
23.403,34.489,12.107,71.3
23.323,34.531,12.147,71.4
23.242,34.572,12.186,71.5
23.162,34.613,12.225,71.6
23.082,34.654,12.264,71.7
23.002,34.695,12.304,71.8
22.922,34.735,12.343,71.9
22.842,34.775,12.383,72
22.763,34.815,12.422,72.1
22.684,34.855,12.462,72.2
22.605,34.894,12.501,72.3
22.526,34.933,12.541,72.4
22.447,34.972,12.581,72.5
22.368,35.011,12.62,72.6
22.29,35.05,12.66,72.7
22.212,35.088,12.7,72.8
22.134,35.126,12.74,72.9
22.056,35.164,12.78,73
21.979,35.201,12.82,73.1
21.901,35.239,12.86,73.2
21.824,35.276,12.9,73.3
21.747,35.313,12.94,73.4
21.67,35.349,12.98,73.5
21.594,35.386,13.02,73.6
21.517,35.422,13.06,73.7
21.441,35.458,13.101,73.8
21.365,35.494,13.141,73.9
21.289,35.529,13.181,74
21.214,35.565,13.222,74.1
21.138,35.6,13.262,74.2
21.063,35.634,13.303,74.3
20.988,35.669,13.343,74.4
20.913,35.703,13.384,74.5
20.838,35.737,13.424,74.6
20.764,35.771,13.465,74.7
20.69,35.805,13.505,74.8
20.616,35.838,13.546,74.9
20.542,35.871,13.587,75
20.468,35.904,13.628,75.1
20.395,35.937,13.668,75.2
20.321,35.97,13.709,75.3
20.248,36.002,13.75,75.4
20.175,36.034,13.791,75.5
20.103,36.065,13.832,75.6
20.03,36.097,13.873,75.7
19.958,36.128,13.914,75.8
19.886,36.159,13.955,75.9
19.814,36.19,13.996,76
19.742,36.221,14.037,76.1
19.671,36.251,14.078,76.2
19.599,36.281,14.12,76.3
19.528,36.311,14.161,76.4
19.457,36.341,14.202,76.5
19.387,36.37,14.243,76.6
19.316,36.399,14.285,76.7
19.246,36.428,14.326,76.8
19.176,36.457,14.367,76.9
19.106,36.485,14.409,77
19.036,36.514,14.45,77.1
18.966,36.542,14.492,77.2
18.897,36.569,14.533,77.3
18.828,36.597,14.575,77.4
18.759,36.624,14.617,77.5
18.69,36.651,14.658,77.6
18.622,36.678,14.7,77.7
18.554,36.705,14.741,77.8
18.486,36.731,14.783,77.9
18.418,36.757,14.825,78
18.35,36.783,14.867,78.1
18.282,36.809,14.908,78.2
18.215,36.835,14.95,78.3
18.148,36.86,14.992,78.4
18.081,36.885,15.034,78.5
18.014,36.91,15.076,78.6
17.948,36.934,15.118,78.7
17.882,36.958,15.16,78.8
17.816,36.983,15.202,78.9
17.75,37.006,15.244,79
17.684,37.03,15.286,79.1
17.619,37.053,15.328,79.2
17.553,37.077,15.37,79.3
17.488,37.1,15.412,79.4
17.423,37.122,15.454,79.5
17.359,37.145,15.497,79.6
17.294,37.167,15.539,79.7
17.23,37.189,15.581,79.8
17.166,37.211,15.623,79.9
17.102,37.232,15.666,80
17.038,37.254,15.708,80.1
16.975,37.275,15.75,80.2
16.911,37.296,15.793,80.3
16.848,37.317,15.835,80.4
16.786,37.337,15.877,80.5
16.723,37.357,15.92,80.6
16.66,37.377,15.962,80.7
16.598,37.397,16.005,80.8
16.536,37.417,16.047,80.9
16.474,37.436,16.09,81
16.413,37.455,16.132,81.1
16.351,37.474,16.175,81.2
16.29,37.493,16.217,81.3
16.229,37.511,16.26,81.4
16.168,37.53,16.303,81.5
16.107,37.548,16.345,81.6
16.047,37.565,16.388,81.7
15.986,37.583,16.431,81.8
15.926,37.6,16.473,81.9
15.866,37.617,16.516,82
15.807,37.634,16.559,82.1
15.747,37.651,16.602,82.2
15.688,37.668,16.644,82.3
15.629,37.684,16.687,82.4
15.57,37.7,16.73,82.5
15.511,37.716,16.773,82.6
15.453,37.731,16.816,82.7
15.394,37.747,16.859,82.8
15.336,37.762,16.902,82.9
